href,letra,nome,album,trackID,acousticness,danceability,duration,energy,loudness,valence,contagem_XO
/the-weeknd/1953238/,"If all I could say was if Promise me you won't regret me like the tattoos on my skin Like the wrong pill Promise me when they all love you that you’ll remember me When you fuck them, you'll see my face My body is yours Every Thursday It seems like pain and regret are your best friends Cause everything you do leads to them, why? Run, run But baby, I could be your best friend And baby, I could fuck you right (ooh whoa) Baby, you could have it all Baby, you could have it all Baby, you can have the cars, the clothes, the jewels, the sex, the house Baby, you could be a star, baby you could be a star Baby, you could have it all Baby, you could have it all Baby, you can have the cars, the clothes, the jewels, the sex, the house Baby, you could be a star Blaming all your sins on your best friends And nothing's ever ever your fault Nothing's your fault baby, no Well baby, you don't need your best friends Cause I got everything you want Baby, you could have it all Baby, you could have it all Baby, you can have the cars, the clothes, the jewels, the sex, the house Baby, you could be a star, baby you could be a star Baby, you could have it all Baby, you could have it all Baby, you can have the cars, the clothes, the jewels, the sex, the house Baby, you could be a star If, all I could say is if Promise me you won't regret me like the tattoos on my skin Light the wrong path Promise me when they all love you that you’ll remember me When you fuck them, you'll see my face My body is yours Give them any other day but Thursday You belong to me Every Thursday I'll wait for you I'll be beautiful for you Every Thursday I exist Only on Thursday Not on Monday, Tuesday, Wednesday, Friday, Saturday, Sunday But on Thursday Not on Monday, Tuesday, Wednesday, Friday, Saturday, Sunday But on Thursday I love the guitars ",Lonely Star,Starboy,0ifooM33X1iBxVYyOkSbXW,0.0431,0.853,220173.0,0.663,-6.955,0.864,0
/the-weeknd/xo-the-host/,"Shots of the Henny, bottles of Patrón Blunts to your face, you don't wanna sing no more Lost your C notes Cabbed all day, took the bus back home Evictions on your door Blame it on the weed, blame it on the booze Blame it on the night life, light's passin' you, yeah Just don't blame it on me That you wanna come and party With a nigga like me, 'cause I get it You're built like a goddess And it seems like you been stressin' 'Specially when your nose red From that K, special Diet Coke You need more bread, ‎now you got no rent You blow that money, money You try to window shop, you blow another hundred She's fuckin' goons in the day Hipster nights downtown And your daddy don't know you're out If they don't let you in You know where to find me 'Cause if you wanna go again You can always call me 'Cause all we ever do is love Open up your mind, you can find the love Girl, you ain't alone We all been alone Baby, just be honest (XO) woo, don't you forget (XO) don't you worry 'bout a thing (XO) we'll be everything you need, just believe (XO) yeah, (XO) yeah, whoa I love it when your eyes are red, oh, yeah Are you on my cloud yet? 'Cause I got a brand new cam, can we video feed, can we POV? Why? I wanna catch you at your best When your hair's a mess You look so depressed And you're filled with regret And you feel like you gotta go home, oh 'Cause these nights pass, so much quicker than the days did Same clothes, you ain't ready for your day shift But you up, you need money for ya' face lift Lust over love is your mindset Waken up with most of your side wet Another room, you hear your mom cryin' 'Cause she found your bag stuffed in the laundry And the Bacardi from the last party If they won't let you in You know where to find me, oh And if you wanna go again You can always call me 'Cause all we ever do is love Open up your mind you can find the love Girl you ain't alone, we all been alone Baby just be honest (XO) ooh, don't you forget (XO) no, no, don't you worry 'bout a thing (XO) we'll be everything you need, just believe, yeah (XO) yeah, (XO) ooh, whoa I need, I need something from you Oh, there's so much love to pass around There's too much love Girl, the night's almost done And who you came with is already gone You said you want me But I remember who you are And girl, it wasn't long ago Didn't think I'd go this far Well, I got a test for you You said you want my heart Well, baby you can have it all There's just something that I Need from you is to meet my boys I got a lot of boys And we can make you right And if you get too high Baby, come over here and ride it out Oh, oh, oh yeah Ride it out Oh, oh, whoa yeah Ride it out Ride it out Just ride it ",Xo / The Host,Echoes Of Silence (Original),0Hs5enNuaAXmJssAybWbOw,0.419,0.449,444213.0,0.717,-6.055,0.235,10
/the-weeknd/2002146/,"Talk to me baby Tell me what you're feeling You say you don't need to go Don't you pretend you didn't know How all of this would end up Girl I saw it in your eyes And baby I can read your mind And expectations were not in sight You knew that talking dirty to me on the phone would get me here 'Cause we both wanted to do this but I could tell that you were scared 'Cause you thought there was more to us but you knew how this would end It's gonna end how you expected girl you're such a masochist and I ask why And you reply: I like the thrill Nothing's gonna make me feel this real So baby don't go home I don't wanna spend tonight alone Baby, please Would you end your night with me Don't you leave me all behind Don't you leave my little life No, no, no, no, no ",Echoes Of Silence,Echoes Of Silence (Original),3weHnt82LuCTMa2AnZFM78,0.974,0.356,239995.0,0.201,-12.289,0.18,0
/the-weeknd/kpop-feat-travis-scott-e-bad-bunny/,"(Gonna pop, baby) (Vemo') Swish, bih Move that shit out here You full off one sip Fallin' off but I got grip (grip) All around the trap, it hit (hit, hit, ayy) All around the map, you trip (skrrt) Take it like nine out of ten (yeah) Think they gon' find that again Think I gotta bond out again Behind the tint, I sin, I vent Can't forget about that place we went Right after you put that in my head Do you still pop 'em? Do you dance? Do you still drop some'? Know you can I got a lot, but I'm still chancin' Yeah-yeah, yeah, yeah Hace tiempo no te veo, eh Es que ahora en Miami jangueo, eh, eh Ya no tengo la Rodeo Ahora en la G-Wagon, spoteo, ey Y te lo meto al frente de la playa Como aquello' tiempo' de camino a Maya Tú ni fumaba' y, chingando, te arrebaté Dale, no pierdas tiempo, no lo piense', trépate Tú bien loca, loca Yo bien loco, loco Si ahora tu mai nos pilla Me pide una foto La nota me explota El ticke' lo exploto Vamo' pa' Cayo Musha Ya le texteé al piloto, eh-eh I know 'bout this one time You felt like that winner, winner That night was just so fire I need you back sooner, sooner You come back on this side When shit get back cooler, cooler We run it back one time I'm grabbin' you uno Ooh (uno) Ooh-ooh (mm-mm, mm-mm) Ooh (mm-mm, mm-mm) Ooh-yeah (mm-mm) Mix the drugs with the pain Let the waves lead the way You in Cannes and Saint-Tropez Callin' out my name You know I'm wrong in my face, uh You know I'm high off that K-pop Rubbin' up on your body All your clothes, you gon' take off South of France, we gon' party This ain't some lil' yachty We gon' fuck till we seasick You my bad lil' mami, mami You love me You could tell me you love me Even if you don't mean it Sex'll make you believe it I love it when she up on me Love when she'll call me papi Even though she Korean Get her wet like tsunami, 'nami, ooh, yeah I know 'bout this one time You felt like that winner, winner That night was just so fire I need you back sooner, sooner You come back on this side When shit get back cooler, cooler We run it back one time I'm grabbin' you uno Yeah-yeah, yeah, yeah (uno) ",K-POP ,"Karaoke Picks, Vol. 139",2057LE1Y6sj2PBzw2KLcwX,0.00439,0.747,216061.0,0.654,-9.515,0.172,0
/the-weeknd/the-town/,"You did many things that I liked, that I liked And you like diamond rings I can provide, I can provide for you You made me feel so good Before I left on the road And you deserve your name on a crown, on a throne I haven't been around my town in a long while I apologize but I I've been trying to get this money like I got a couple kids who rely on me I remember on the bathroom floor Before I went on tour Like you said we couldn't do it again Cause you had a thing with some other man You said it was love And you said you were lost Then you wished me good luck To find somebody to love But, oooh Now I've heard that you're single And oh, I'll give you something to live for Yes, I will Honey please You never thought you'd ever see my face again But your love just speaking lies When he stared into your eyes He just might be too good for you You're almost dead to him You're sleeping with a frozen heart Well baby girl it's over now And you can always count on me Your unshackled boy, unrestrained to touch So immune to love And it feels so priceless to me That you're always free That you'll take me in Now, I'm everything, your everything I bet you'll take me in I know you'll take me in now The same place I left you in I bet you'll take me in I know you'll take me in, I know you'll take me in The same place I left you in You did many things that I liked, that I liked And you like diamond rings I can provide, I can provide for you You made me feel so good Before I left on the road And you deserve your name on a crown, on a throne ",The Town,Kiss Land,3RB6zxrgPQBUxpTtoMW60r,0.366,0.625,307347.0,0.523,-8.227,0.191,0
/the-weeknd/how-do-i-make-you-love-live/,"We're goin' back in time I'd like to see you try Unpackin' thoughts through tunnels in your mind I'll fix you mushroom tea And cross the restless sea Release yourself to escape reality It doesn't faze you I need a breakthrough I only want what's right in front of me It's quite unusual Seekin' approval Beggin' for it desperately I said Los Angeles, welcome to the After Hours 'til Dawn Tour I'ma feel out what side is more crazier tonight Is it the left side or the right side? Let's find out Left side, left side, left side, left side, left side, left side, left side, left side Right side, right side, right side, right side, one, two, one, two, three Let's go (How do I make you love me?) How do I make you fall for me? How do I make you want me And make it last eternally? How do I make you love me? How do I make you fall for me? How do I make you want me And make it last eternally? I can see the real you, girl You don't have to hide Forget 'bout what your daddy said I'll teach you how to shine And all the things you tolerated Made you cold inside But I can light you up again Like embers of a fire It doesn't faze you I need a breakthrough I only want what's right in front of me It's quite unusual Seekin' approval Beggin' for it desperately I said (How do I make you love me?) One, two, three, come on (How do I make you fall for me?) Shit How do I make you want me And make it last eternally? How do I make you love me? How do I make you fall for me? How do I make you want me And make it last eternally? Said I love you, Los Angeles Yes, I do, oh, oh Come on ",How Do I Make You Love Me? ,Dawn FM,2Ghp894n1laIf2w98VeAOJ,0.0203,0.805,214215.0,0.498,-7.927,0.636,0
/the-weeknd/alone-again-live-at-sofi-stadium/,"Take off my disguise I'm living someone else's life Suppressing who I was inside So I throw two thousand ones in the sky Together we're alone In Los Angeles, I feel so at home I'm falling only for the night So I throw two thousand ones in the sky Well, how much to light up my star again? And rewire my thoughts Oh, baby, won't you remind me what I am And break, break my little cold heart? Oh-woah Ooh-woah, oh-woah Ooh-woah, oh-woah Oh, oh Call me up and I'll send for you Take me down to your altitude I don't know if I can be alone again I don't know if I can sleep alone again (alone again) Check my pulse for a second time (second time) I took too much, I don't wanna dieI don't know if I can be alone again I don't know if I can sleep alone again Oh-woah Ooh-woah, oh-woah Ooh-woah, oh-woah Oh, oh Count it up, it's all for you, count it up Count it up, it's all for you, count it up 'Cause I don't know if I can be alone again I don't know if I can be alone again (alone again) ",Alone Again ,After Hours,6b5P51m8xx2XA6U7sdNZ5E,0.033,0.218,250053.0,0.652,-7.953,0.0599,0
/the-weeknd/drunk-in-love/,"I've been mixin I've been sippin Since I been 20 on that lean, baby girl I've been poppin And I've been rollin Since I was 17 I've been geekin on that water I want you, na na I'm not trying to fuck tomorrow, baby, I want you Na na Don't take my number Don't want your number I'll call you back if that head right baby I won't love you I can't love you Unless that pussy got some super powers I want you, now now I'm not trying to fuck tomorrow, I want you Now now And I woke up in the kitchen saying How the hell did this shit happen, oh baby Drunk in love We be all night Last thing I remember is our beautiful bodies grinding up in the club Drunk in love We be all night, love, love We be all night, love, love Wanna fuck a skinny model right before her runway show She the one in the back Nose running from the blow And we did it on the floor That's why she walking kind of funny Should've never put us on Bitch I'm only 24 Everybody salty Niggas stop your bitching Everybody making money we don't need to kick it Chilling with my niggas every body got a crib Did an album just to do it Dropping albums like a pimp Percocets, adderall, ecstasy, pussy, money, weed Faded for a week I don't sleep Fuck my enemies Trying to stay sane is like a full time hobby Everything I do fake niggas always copy All I want to do it go on tour and drop albums And if I live forever, probably drop a hundred thousand Dick made out of magic My tongue got superpowers I woke up in the morning models passed out in the shower And I woke up in the kitchen saying How the hell did this shit happen, oh baby Drunk in love We be all night Last thing I remember is our beautiful bodies grinding up in the club Drunk in love We be all night, love, love We be all night, love, love ",Drunk In Love ,,,,,,,,,0
/the-weeknd/pretty/,"Somebody told me it was pointless for me to come back Into your arms Said you fucked another man Finally, I knew this day would come Whoa oh oh 'Cause I see fear in your eyes You've been living out your life As long as you know that when I land you're mine It's been exactly 365 since I've seen your face I've been living on the road And you've been living all alone, at home Girl I hope, he made you satisfied Well baby I won't cry As long as you know that when I land you're mine And you will never feel so pretty And you will never feel this beautiful When I make it there Oh when I make it there There are certain things that I've come to understand Expectations can kill a simple man, a simple man I try to master the art, of that far away love But only so much can keep a woman warm Now it's times like this that I say to myself We've been living in a cold, cold world, cold world But at least I have you to rely Even if for a short time As long as you know when I land you're mine And you will never feel so pretty And you will never feel this beautiful When I make it there Oh when I make it there And he can't make you feel this pretty And he won't make you feel this beautiful When I make it there Oh when I make it there And you will never feel so pretty And you will never feel this beautiful When I make it there Oh when I make it there Quand une putain de colombe blanche chante sa chanson C'est tout ce qu'on entend Les jours se défilent comme de la ficelle dans le vent Embobiné dans ma toile, je les dévoile à nouveaux 10 ans mon ami, que rien d'autre ne compte Elle n'était qu'une gamine à ce moment Souffrant d'un cœur brisé, une douleur très profonde C'est là où je l'ai aperçue, seule, prête à entamer ses 17 ans ",Pretty,Kiss Land,1j0TqbB4ajwaJqyZnEK8kO,0.0355,0.571,375400.0,0.685,-6.829,0.328,0
/the-weeknd/belong-to-the-world/,"I know you want your money, girl Cause you do this every day, okay The way you doubt your feelings And look the other way Well, it's something I relate to Your gift of nonchalance Nobody's ever made me fall in love With this amount of touch (Woah) I'm not a fool I just love that you're dead inside (that you're dead inside) I'm not a fool, I'm just lifeless too But you taught me how to feel When nobody ever would And you taught me how to love What nobody ever could Ooh girl, I know I should leave you And learn to mistreat you Cause you belong to the world And ooh girl, I want to embrace you Domesticate you But you belong to the world And I know that I'm saying too much Even though I'd rather hold my tongue And I'll pull you closer holding on to Every moment till my time is done And this ain't right, you've been the only one to make me smile In so long, I've succumbed to what I've become, baby I'm not a fool I just love that you're dead inside (that you're dead inside) I'm not a fool, I'm just lifeless too But you taught me how to feel When nobody ever would And you taught me how to love What nobody ever could Ooh girl, I know I should leave you And learn to mistreat you Cause you belong to the world And ooh girl, I want to embrace you Domesticate you But you belong to the world And I know that I'm saying too much Even though I'd rather hold my tongue And I'll pull you closer holding on to Every moment till my time is done And this ain't right, you've been the only one to make me smile In so long, I've succumbed to what I've become, baby I'm not a fool I just love that you're dead inside (that you're dead inside) I'm not a fool, I'm just lifeless too But you taught me how to feel When nobody ever would And you taught me how to love What nobody ever could I'm not a fool I just love that you're dead inside (that you're dead inside) I'm not a fool, I'm just lifeless too But you taught me how to feel When nobody ever would And you taught me how to love What nobody ever could Ooh girl, I know I should leave you (I know I should leave you) And learn to mistreat you (And learn to mistreat you) Because you belong to the world And ooh girl, I wanna embrace you Domesticate you But you belong to the world You belong to the world, you belong to the world You belong to the loneliness of filling every need You belong to the world, you belong to the world You belong to the temporary moments of a dream Ooh girl, I know I should leave you And learn to mistreat you Cause you belong to the world And ooh girl, I want to embrace you Domesticate you But you belong to the world You belong to the world You belong to the world You belong to the world You belong to the world ",Belong To The World,Kiss Land,2jst5B18Q3PN3rwwIfnAgp,0.00392,0.503,307173.0,0.858,-6.27,0.361,0
/the-weeknd/better-believe-feat-belly-e-young-thug/,"Zaytoven Yeah I stay up fighting my demons (demons) I don't got no one to lean on (lean on) I'm busy puttin' my team on Haters pull up with the beamer (oh, oh) I put that girl in a P1 (oh, oh) She make a mess then she clean up (oh, yeah) She call up her friend named Tina I turned that shit to a threesome, yeah (yeah) Fuck with my name can be fatal (oh, oh) None of my niggas is stable (yeah) They turned a crown to a halo (halo) They rode through the town like it's Halo (Halo) But don't make a move 'til I say so (say so) Drop a few hits, then I lay low (lay) Ever since I been single A side chick wanna be main chick She know I'ma make her famous Ever since I been single A side chick wanna be main chick Dodge her call like the Matrix Dodge her call like (brr, brr) Steady on top (steady on top), better believe They keep prayin' on my fall, y'all better believe I'ma die on top (die on top), better believe (better believe) I just watched my opps team up, y'all better believe Y'all better believe, y'all better believe Y'all better believe, y'all better believe Y'all better believe it, y'all better believe Y'all better believe (look), y'all better believe, oh, yeah (look) (I'm just a) Young dirty bastard, plastered I'm gone off weed and acid, magic My mind is doin' backflips, gymnastics All my albums classic All these fake rappers, they stay cappin' 'Bout a whole lot of shit that ain't happen Middle finger, plus thumb, 'cause I stay snappin' They fronted on me, I made back it Six hundred, I Maybach it (skrrt) Baby, we ain't in the same bracket They ridin' waves, this is Lake Placid (uh) You wanna be high for this On God I'ma ride, I would die for this Lookin' mad, oh, you mad 'cause I'm confident? Tell that bitch she can swallow my cockiness (huh, yes) Steady on top (steady on top), better believe (oh, yeah) They keep prayin' on my fall, y'all better believe (better believe) I'ma die on top (hey), better believe I just watched my opps team up, y'all better believe Y'all better believe (oh, oh), y'all better believe (huh) Y'all better believe (better believe), y'all better believe Y'all better believe it (better believe), y'all better believe Y'all better believe (hey), y'all better believe, oh, yeah Audemars, Travis, Cactus Automatic, Patek, ride cinematic Give me pussy, fuck a mattress Baby, down low a nigga crevices (woah) Lookin' for the killer, murder 'round, nigga, there he is Talkin' shootin', got no assists Fuck a jet lags, I'm in the city with it And I believe I'm gon' get me Better believe, iced bought a fleet Better believe when I say I can't see Better, no better when it come down to me Steady on top (steady on top), better believe (oh, yeah) They keep prayin' on my fall, y'all better believe (better believe) I'ma die on top (hey), better believe I just watched my opps team up, y'all better believe Y'all better believe (oh, oh), y'all better believe (huh) Y'all better believe (better believe), y'all better believe Y'all better believe it (better believe), y'all better believe Y'all better believe (hey), y'all better believe, oh, yeah ",Better Believe ,,,,,,,,,0
/the-weeknd/2002147/,"Where were you when I needed you, eight months ago All your girlfriends talkin' bout me, now you ringin' up my phone Bet you miss me now baby, bet you kiss me now baby Especially since you know that this ain't nothin' and I only just begun You never thought that I would ever go this far You said potential could never last this long Well, baby, I've been alone for almost all my life What makes you think that you could ever do me right You're the same old song You're the same old song You're the same old song You're the same old song The same old song And now I'm poppin' yea Ain't nobody showed me how I made it big poppin' yeah Tell me how you like me now I swear I loved you girl And you probably went and fucked the world Well you can take another shot everytime you hear me playin' in the club You never thought that I would ever go this far (Never thought I'd go this far I made it) You said potential could never last this long (You never thought it could last so long) Well baby I've been alone for almost all my life (I been alone for most of my life) What makes that you think you could ever do me right You're the same old song You're the same old song You're the same old song You're the same old song The same old song ",Same Old Song,Echoes Of Silence (Original),37zSTGaP8bfBDGpJnUmSDl,0.398,0.795,312059.0,0.562,-4.939,0.408,0
/the-weeknd/2002144/,"You'll never make me stay So take your weight off of me I know your every move So won't you please let me be I've been here times before But I was to blind to see That you seduce every man This time you won't seduce me She's saying that's ok Hey baby do what you please I have the stuff the you want I am the thing that you need She looked me deep in the eyes She's touchin' me so to start She says there's no turnin' back She trapped me in her heart Dirty Diana, no Dirty Diana, no Dirty Diana, no Dirty Diana Let me be! Oh, no Oh, no Oh, no She likes the boys in the band She knows when they come to town Every musician's fan after the curtains comes down She waits at backstage doors For those who have prestige Who promise fortune and fame A life that's so carefree She's says that's ok Hey baby do what you want I'll be your night lovin' thing I'll be the freak you can taunt And I don't care what you say I want to go too far I'll be your everything If you make me a star Dirty diana, oh Dirty diana, no Dirty diana, ooh Dirty diana Dirty diana Dirty diana, no Dirty diana, nah Dirty diana, no, no Dirty diana Let me be She said I have to go home Cause I'm real tired you see But I hate sleepin' alone Why don't you come with me I said my baby's at home She's probably worried tonight I didn't call on the phone to Say that I'm alright Diana walked up to me She said, ""I'm all yours tonight"" At that I ran to the phone Sayin', ""Baby, I'm alright"" I said unlock the door Because I forgot the key She said, ""He's not coming back Because he's slepping with me"" Dirty Diana, oh Dirty Diana, oh Dirty Diana, oh Dirty Diana, no ",D.D. ,Echoes Of Silence (Original),0WdJTI3UVvUMbLwPk5ObKI,0.687,0.677,274434.0,0.663,-6.582,0.412,0
/the-weeknd/i-wanna-feel-you/,"They starting rumors all about anything They wanna ruin us and get crazy They talking reckless then the ones I know I see them hatin' and now I get taller My baby, I just wanna get love found I look at you and now I get taller I see that you gon' work your tempo I may go out tomorrow, may stay low They wanna, they wanna, they wanna They wanna, they wanna, they wanna Make love to, make love to, make love to, one love They wanna, they wanna, they wanna All that love, all that talk, give me love Say what you will say, say what you will say All you will say, oh love I need you, I need somebody If it's true, I need somebody They starting rumors all about anything They wanna ruin us and get crazy They talking reckless then the ones I know I see them hatin' and now I get taller My baby, I just wanna get love found I look at you and now I get taller I see that you gon' work your tempo I may go out tomorrow, may stay low They wanna, they wanna, they wanna They wanna, they wanna, they wanna Make love to, make love to, make love to, one love They wanna, they wanna, they wanna All that love, all that talk, give me love Say you what will say, say what you will say All you will say, oh love I need you, I need somebody If it's true, I need somebody I need you, I need somebody If it's true, I need somebody ",I Wanna Feel You,,,,,,,,,0
/the-weeknd/odd-look/,"Your hesitation speaks to me Louder than million words per minute I was born to this life you're living, in this game, oh yeah Said nothing will ever be Ever be the same, when you're finished I freed a couple of souls, just yesterday, ooh yeah I had a good girl in my room, no tats on her skin I put work all in her purse, she got guilt all in her grin And I swear it be the same, every fucking where that I've been All you girls try to be saints, I'll make you roll with a sinner You can come to my hotel, you can bring me a friend You can dress up like twins, I can teach you some french Paperplanes full of kush, a couple cups full of gin Don't know what city I'm in, wake up and do it again And if you know me well, I don't like to talk But when I make a move, you know it's loud as fuck And if you wanna scream, get loud as fuck baby I can tell your friend, I'm good at the instruction A little bit, a little bit, ooh yeah, ooh lord Your hesitation speaks to me Louder than million words per minute I was born to this life you're living, in this game, oh yeah Said nothing will ever be Ever be the same, when you're finished I freed a couple of souls, just yesterday, ooh yeah Do you feel like you'll come back around? Does it make you strong? Do you feel like you can take the planet on? Oh girl Did I seem to give you a little bit more love To your lonely life, to your empty life Little life, little lie, oh yea Do you feel like you got your money's worth? Cause if you did this round's on me Just promise that you'll come back to me Feed me baby, feed me baby Your hesitation speaks to me Louder than million words per minute I was born to this life you're living, in this game, oh yeah Said nothing will ever be, ever be the same When you're finished I freed a couple of souls, just yesterday, ooh yeah ",Odd Look ,,,,,,,,,0
/the-weeknd/2002148/,"I'll let you show me his moves Let you do what he taught you Let you reminisce how you used to do Girl, I’m open to anything that would get you into that zone And understand that we’re all alone So you can slowly take off your clothes Baby girl, you know what's in store Baby, I will stay up all night I've been goin' hard since last night And I'mma go harder tonight Wish you could see you through my eyes Oh, I'm telling you this ain't the same And I know he's still in your brain I'm 'bout to burn that shit into flames Once I'm in you, baby Forget what you know Make yourself at home 'Cause, baby, when I'm finished with ya You won't wanna go outside And I'mma work you like a pro, baby And, you gon' take it like one Yeah, you gon' take it like one And I'mma give it like you asked for it Why, cuz you've been talkin' 'bout it I know you been talkin' 'bout it Oh, baby, when I'm done with you You ain't saying nothing Yeah, you ain't saying nothing Oh, baby, when I'm done with you You ain't saying nothing Yeah, you ain't saying nothing You gon' make me show off All the pain that you feel You can tell that we ain't making no love But I'll pretend Oh girl, I'll pretend If you pretend then girl I'll pretend Let's make it seem like we're all we need in the end Forget what you know Make yourself at home 'Cause, baby, when I'm finished with ya You won't wanna go outside ",Outside,Echoes Of Silence (Original),58yC1Q6XKjmHeWkEWh9O6B,0.748,0.578,259004.0,0.491,-7.107,0.237,0
/the-weeknd/till-dawn-here-comes-the-sun/,"I tell myself that I'll take you for the last time I'll be over you eventually Time after time, you seem to brush me off I understand what we have become You wash your neck when you leave, now I know your routine I was in love with your mystery Now I'll just take what I can get from you I'm not embarrassed to be what you want me to be Cause unlike you, I got nothing to hide I don't pretend to have any shame I got a box you can put all your lies in Until the end of days You know that I will be a call away The call you'll make when you're all alone And I know that I will always be the one You repent when you are done Well, here comes the sun And you’re in my arms And my denial keeps me on the edge of the chance That you’ll stay through the night You just wanna fill the void now I can tell that you’ve been yelling at him all night long And I can hear it in your voice now He got you smoking extra packs a day Don’t you worry 'bout me talking I know why you’ve been coming I’ll be quiet, this ain't nothing to me Just wrap your legs around my waist I won’t stop until you ask me Don’t you worry about us messing up my sheets Cause unlike you, I got nothing to hide I don't pretend to have any shame I got a box you can put all your lies in Until the end of days And know that I will be a call away The call you'll make when you're all alone And I know that I will always be the one You repent when you are done Well, here comes the sun And you’re in my arms And my denial keeps me on the edge of the chance That you’ll stay through the night Well, here comes the sun And you’re in my arms And my denial keeps me on the edge of the chance That you’ll stay through the night You’re gonna hate him Then you’ll want me Then you’ll miss him Then you’ll hate me Girl, I know you so well Girl, I know your routine You’re gonna hate him Then you’ll want me Then you’ll miss him Then you’ll hate me Girl, I know you so well Girl, I know your routine Well, here comes the sun And you’re in my arms And my denial keeps me on the edge of the chance That you’ll stay through the night Well, here comes the sun And you’re in my arms And my denial keeps me on the edge of the chance That you’ll stay through the night ",Till Dawn ,Trilogy,0kXHpsg9SmpRqsQ4wQvQsK,0.836,0.711,319531.0,0.551,-8.711,0.572,0
/the-weeknd/faith-live/,"(No, no, no, no, no-no) (Ooh) (No, no, no, no, no-no) (Ooh) Light a blunt up with the flame Put that cocaine on a plate Molly with the purple rain, yeah 'Cause I lost my faith So I cut away the pain Got it swimming in my veins Now, my mind is outta place, yeah 'Cause I lost my faith And I feel everything I feel everything from my body to my soul No, no 'Cause I feel everything When I'm coming down is the most I feel alone No, no, say (I've been sober for a year, now, it's time for me) (To go back to my old ways, don't you cry for me) (Thought I'd be a better man, but I lied to me and to you) I take half a Xan' and I still stay awake All my demons wanna pull me to my grave I choose Vegas if they offer Heaven's gate I tried to love, but you know I'd never stay I'd never stay But if I OD, I want you to OD right beside me I want you to follow right behind me I want you to hold me while I'm smilin' While I'm dyin' And if you know me When I go missing, you know where to find me Driving through the boulevard is blindin' Drivin' by the desert lights, baby Then I say I feel everything I feel everything from my body to my soul No, no Girl, I feel everything When I'm coming down is the most I feel alone No, no I lost my faith I'm losing my religion every day Time hasn't been kind to me, I pray When I look inside the mirror and see someone I love Oh, someone I love Faith I'm losing my religion every day Time hasn't been kind to me, I pray When I look inside the mirror and see someone that I love Oh, someone I love ",Faith ,After Hours,3orEOtd8CPL8GFlpRpKuoE,0.612,0.375,283227.0,0.605,-7.268,0.128,0
/the-weeknd/1936381/,"They say my brain meltin' And the only thing I'll tell 'em Is I'm livin' for the present And the future don't exist So baby take your clothes off, a chance like this You may never get to show off, show off Show off what you talking about Unless you like to tease, baby When in reality you don't know how to please, baby Blue-ball queen, take your fucking seat, baby Ride it out, now I know you wanna scream, baby I'm better than your next man And if he swingin' I get dumber than the next man 'Cause I don't play Unless it's keys then I play all day (all day) You like them keys? We gon' play all day (all day) Wet dream fry your brain all day (all day) I think you lost your morals, girl (What?) But it's okay 'cause you don't need 'em where we're going In that two-floor loft in the middle of the city After rolling through the city with me I promise you gon' see That I'm only fucking 20, girl Amnesia Put your mind in a dream world What you doing in the bathroom? I hear noises in the bathroom Baby, it's okay We can do it in the living room Twisting turns in 'em The only girls that we fuck with Seem to have 20 different pills in 'em They tell us that they love us Even though they want a next man And the next man's bitch want the third man Eddie Murphy shit, yeah we trade places Rehearse lines to them and then we fuck faces Yeah we know just how to get a buzz Mix it with the hash, come fuck with us I'm raw, motherfucker, I'm raw My love so lost in my niggas, man These bitches can't touch what we got If they wanted I'll plug any nigga that'll step Man, I got 'em, yeah I got 'em Till the ending of our credits Life's such a movie Filmed independent, us against the city Please don't get offended when we don't answer your calls And if you got a problem, come and find us, we can talk about it What's good, young ho? You about it? Got a loft right now, you're inside it You excited? What you thinkin' about? What you thinkin' about? Yeah Oh, what you thinkin' about Oh, what you thinkin' about What you thinkin' about What you thinkin' about What you thinkin' I been thinkin' about Hoo, hoo I know everything I know everything I know it all I know it all, oh oh Hoo Hoo oh Oh oh Ooh ",Loft Music,House Of Balloons (Original),2yBz1hupoOBncorzuKcJ2z,0.49,0.257,363057.0,0.443,-9.998,0.112,0
/the-weeknd/gasoline-live-at-sofi-stadium/,"It's 5 AM my time again I'm soakin' up the Moon, can't sleep It's 5 AM my time again I'm calling and you know it's me I'm pushin' myself further I'm just tryin' to feel my heartbeat beat I wrap my hands around your neck You love it when I always squeeze It's 5 AM, I'm high again And you can see that I'm in pain I've fallen into emptiness I want you 'cause we're both insane I'm staring into the abyss I'm lookin' at myself again I'm dozing off to R.E. m I'm trying not to lose my faith And I love it when you watch me sleep You spin me 'round so I can breathe It's only safe for you and me I know you won't let me OD And if I finally die in peace Just wrap my body in these sheets And pour out the gasoline It don't mean much to me Around, around, around, around we go In this game called life, we are not free Oh, oh, oh, yeah (And I love it when you watch me sleep) You spin me 'round so I can breathe It's only safe for you and me, don't let me go (I know you won't let me OD) Don't you let me go (And if I finally die in peace) Oh (Just wrap my body in these sheets) Oh-oh And pour out the gasoline It don't mean much to me ",Gasoline ,Dawn FM,3KyKxJ4P3pVCgaZwaq2rUC,0.000582,0.728,212166.0,0.741,-7.075,0.31,0
