total_tracks,id,market,popularity
10.0,3hhDpPtCFuQbppwYgsVhMO,PE,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PE,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PE,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PE,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PE,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PG,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PG,64.0
24.0,12INlMsFtBjyehNnawBv36,PG,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PG,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PG,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PG,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PG,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PG,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PG,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PG,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PG,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PG,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PG,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PH,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PH,64.0
24.0,12INlMsFtBjyehNnawBv36,PH,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PH,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PH,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PH,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PH,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PH,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PH,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PH,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PH,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PH,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PH,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PK,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PK,64.0
24.0,12INlMsFtBjyehNnawBv36,PK,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PK,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PK,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PK,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PK,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PK,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PK,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PK,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PK,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PK,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PK,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PL,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PL,64.0
24.0,12INlMsFtBjyehNnawBv36,PL,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PL,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PL,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PL,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PL,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PL,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PL,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PL,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PL,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PL,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PL,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PS,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PS,64.0
24.0,12INlMsFtBjyehNnawBv36,PS,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PS,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PS,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PS,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PS,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PS,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PS,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PS,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PS,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PS,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PS,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PT,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PT,64.0
24.0,12INlMsFtBjyehNnawBv36,PT,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PT,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PT,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PT,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PT,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PT,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PT,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PT,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PT,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PT,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PT,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PW,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PW,64.0
24.0,12INlMsFtBjyehNnawBv36,PW,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PW,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PW,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PW,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PW,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PW,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PW,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PW,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PW,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PW,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PW,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,PY,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,PY,64.0
24.0,12INlMsFtBjyehNnawBv36,PY,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,PY,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,PY,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,PY,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,PY,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,PY,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,PY,65.0
30.0,2XGEyGU76kj55OdHWynX0S,PY,64.0
9.0,04hy4jb1GDD00otiwzsFUB,PY,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,PY,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,PY,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,QA,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,QA,64.0
24.0,12INlMsFtBjyehNnawBv36,QA,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,QA,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,QA,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,QA,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,QA,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,QA,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,QA,65.0
30.0,2XGEyGU76kj55OdHWynX0S,QA,64.0
9.0,04hy4jb1GDD00otiwzsFUB,QA,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,QA,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,QA,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,RO,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,RO,64.0
24.0,12INlMsFtBjyehNnawBv36,RO,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,RO,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,RO,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,RO,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,RO,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,RO,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,RO,65.0
30.0,2XGEyGU76kj55OdHWynX0S,RO,64.0
9.0,04hy4jb1GDD00otiwzsFUB,RO,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,RO,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,RO,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,RS,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,RS,64.0
24.0,12INlMsFtBjyehNnawBv36,RS,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,RS,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,RS,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,RS,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,RS,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,RS,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,RS,65.0
30.0,2XGEyGU76kj55OdHWynX0S,RS,64.0
9.0,04hy4jb1GDD00otiwzsFUB,RS,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,RS,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,RS,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,RW,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,RW,64.0
24.0,12INlMsFtBjyehNnawBv36,RW,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,RW,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,RW,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,RW,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,RW,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,RW,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,RW,65.0
30.0,2XGEyGU76kj55OdHWynX0S,RW,64.0
9.0,04hy4jb1GDD00otiwzsFUB,RW,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,RW,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,RW,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SA,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SA,64.0
24.0,12INlMsFtBjyehNnawBv36,SA,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SA,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SA,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SA,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SA,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SA,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SA,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SA,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SA,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SA,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SA,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SB,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SB,64.0
24.0,12INlMsFtBjyehNnawBv36,SB,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SB,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SB,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SB,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SB,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SB,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SB,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SB,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SB,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SB,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SB,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SC,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SC,64.0
24.0,12INlMsFtBjyehNnawBv36,SC,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SC,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SC,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SC,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SC,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SC,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SC,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SC,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SC,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SC,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SC,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SE,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SE,64.0
24.0,12INlMsFtBjyehNnawBv36,SE,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SE,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SE,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SE,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SE,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SE,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SE,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SE,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SE,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SE,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SE,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SG,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SG,64.0
24.0,12INlMsFtBjyehNnawBv36,SG,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SG,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SG,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SG,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SG,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SG,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SG,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SG,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SG,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SG,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SG,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SI,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SI,64.0
24.0,12INlMsFtBjyehNnawBv36,SI,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SI,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SI,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SI,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SI,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SI,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SI,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SI,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SI,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SI,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SI,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SK,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SK,64.0
24.0,12INlMsFtBjyehNnawBv36,SK,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SK,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SK,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SK,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SK,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SK,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SK,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SK,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SK,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SK,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SK,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SL,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SL,64.0
24.0,12INlMsFtBjyehNnawBv36,SL,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SL,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SL,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SL,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SL,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SL,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SL,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SL,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SL,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SL,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SL,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SM,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SM,64.0
24.0,12INlMsFtBjyehNnawBv36,SM,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SM,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SM,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SM,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SM,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SM,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SM,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SM,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SM,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SM,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SM,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SN,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SN,64.0
24.0,12INlMsFtBjyehNnawBv36,SN,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SN,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SN,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SN,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SN,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SN,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SN,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SN,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SN,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SN,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SN,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SR,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SR,64.0
24.0,12INlMsFtBjyehNnawBv36,SR,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SR,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SR,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SR,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SR,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SR,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SR,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SR,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SR,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SR,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SR,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,ST,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,ST,64.0
24.0,12INlMsFtBjyehNnawBv36,ST,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,ST,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,ST,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,ST,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,ST,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,ST,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,ST,65.0
30.0,2XGEyGU76kj55OdHWynX0S,ST,64.0
9.0,04hy4jb1GDD00otiwzsFUB,ST,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,ST,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,ST,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SV,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SV,64.0
24.0,12INlMsFtBjyehNnawBv36,SV,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SV,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SV,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SV,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SV,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SV,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SV,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SV,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SV,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SV,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SV,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,SZ,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,SZ,64.0
24.0,12INlMsFtBjyehNnawBv36,SZ,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,SZ,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,SZ,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,SZ,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,SZ,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,SZ,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,SZ,65.0
30.0,2XGEyGU76kj55OdHWynX0S,SZ,64.0
9.0,04hy4jb1GDD00otiwzsFUB,SZ,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,SZ,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,SZ,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TD,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TD,64.0
24.0,12INlMsFtBjyehNnawBv36,TD,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TD,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TD,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TD,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TD,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TD,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TD,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TD,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TD,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TD,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TD,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TG,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TG,64.0
24.0,12INlMsFtBjyehNnawBv36,TG,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TG,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TG,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TG,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TG,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TG,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TG,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TG,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TG,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TG,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TG,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TH,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TH,64.0
24.0,12INlMsFtBjyehNnawBv36,TH,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TH,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TH,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TH,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TH,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TH,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TH,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TH,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TH,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TH,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TH,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TJ,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TJ,64.0
24.0,12INlMsFtBjyehNnawBv36,TJ,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TJ,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TJ,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TJ,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TJ,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TJ,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TJ,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TJ,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TJ,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TJ,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TJ,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TL,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TL,64.0
24.0,12INlMsFtBjyehNnawBv36,TL,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TL,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TL,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TL,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TL,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TL,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TL,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TL,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TL,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TL,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TL,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TN,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TN,64.0
24.0,12INlMsFtBjyehNnawBv36,TN,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TN,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TN,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TN,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TN,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TN,88.0
10.0,3hhDpPtCFuQbppwYgsVhMO,TN,65.0
30.0,2XGEyGU76kj55OdHWynX0S,TN,64.0
9.0,04hy4jb1GDD00otiwzsFUB,TN,62.0
9.0,6F87lH0I09qlrzvCCKc7lz,TN,63.0
9.0,7zCODUHkfuRxsUjtuzNqbd,TN,79.0
31.0,1OARrXe5sB0gyy3MhQ8h92,TO,70.0
22.0,4M2Mf4pmARKGVT9MLCe3HA,TO,64.0
24.0,12INlMsFtBjyehNnawBv36,TO,64.0
16.0,2nLOHgzXzwFEpl62zAgCEC,TO,85.0
14.0,4yP0hdKOZPNshxUOjY0cZj,TO,91.0
7.0,4qZBW3f2Q8y0k1A84d4iAO,TO,86.0
18.0,2ODvWsOgouMbaA5xf0RkJe,TO,92.0
14.0,0P3oVJBFOv3TDXlYRhGL7s,TO,88.0
